Name,Quality,stattrak_available,souvenir_available,weapon_type,min_float,max_float,worst_condition_index,best_condition_index,containers_found_in,DefIndex,PaintIndex
AK-47 | Aquamarine Revenge,covert,True,False,rifle,0.0,1.0,4,0,falchion case,7,474
UMP-45 | Indigo,consumer grade,False,True,smg,0.06,0.8,4,0,the cobblestone collection,24,333
UMP-45 | Labyrinth,mil-spec,True,False,smg,0.0,0.4,3,0,operation breakout weapon case,24,362
UMP-45 | Mechanism,industrial grade,False,True,smg,0.0,0.49,4,0,the 2021 vertigo collection,24,1085
UMP-45 | Metal Flowers,mil-spec,True,False,smg,0.0,0.7,4,0,operation hydra case,24,672
UMP-45 | Minotaur's Labyrinth,mil-spec,False,False,smg,0.0,0.39,3,0,the gods and monsters collection,24,441
UMP-45 | Momentum,classified,True,False,smg,0.0,0.5,4,0,danger zone case,24,802
UMP-45 | Moonrise,restricted,True,False,smg,0.0,0.4,3,0,prisma case,24,851
UMP-45 | Motorized,mil-spec,True,False,smg,0.0,0.8,4,0,kilowatt case,24,1175
UMP-45 | Mudder,consumer grade,False,True,smg,0.06,0.8,4,0,the 2018 inferno collection,24,90
UMP-45 | Oscillator,mil-spec,True,False,smg,0.0,0.5,4,0,snakebite case,24,1049
UMP-45 | Plastique,restricted,True,False,smg,0.0,0.8,4,0,cs20 case,24,916
UMP-45 | Primal Saber,classified,True,False,smg,0.0,0.77,4,0,chroma 3 case,24,556
UMP-45 | Riot,mil-spec,True,False,smg,0.0,0.7,4,0,falchion case,24,488
UMP-45 | Roadblock,mil-spec,True,False,smg,0.0,1.0,4,0,recoil case,24,1157
UMP-45 | Scaffold,restricted,True,False,smg,0.0,1.0,4,0,spectrum case,24,652
UMP-45 | Scorched,consumer grade,False,True,smg,0.06,0.8,4,0,the overpass collection,24,175
UMP-45 | Urban DDPAT,consumer grade,False,True,smg,0.06,0.8,4,0,the train collection,24,17
UMP-45 | Wild Child,classified,True,False,smg,0.0,1.0,4,0,revolution case,24,1236
Ursus Knife | Blue Steel,covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",519,42
Ursus Knife | Boreal Forest,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",519,77
Ursus Knife | Case Hardened,covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",519,44
Ursus Knife | Crimson Web,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",519,12
Ursus Knife | Damascus Steel,covert,True,False,knife,0.0,0.5,4,0,"prisma case, prisma 2 case",519,857
Ursus Knife | Doppler,covert,True,False,knife,0.0,0.08,1,0,"prisma case, prisma 2 case",519,421
Ursus Knife | Fade,covert,True,False,knife,0.0,0.08,1,0,"danger zone case, horizon case",519,38
Ursus Knife | Forest DDPAT,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",519,5
Ursus Knife | Marble Fade,covert,True,False,knife,0.0,0.08,1,0,"prisma case, prisma 2 case",519,413
Ursus Knife | Night Stripe,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",519,735
Ursus Knife | Rust Coat,covert,True,False,knife,0.4,1.0,4,3,"prisma case, prisma 2 case",519,414
Ursus Knife | Safari Mesh,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",519,72
Ursus Knife | Scorched,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",519,175
Ursus Knife | Slaughter,covert,True,False,knife,0.01,0.26,2,0,"danger zone case, horizon case",519,59
Ursus Knife | Stained,covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",519,43
Ursus Knife | Tiger Tooth,covert,True,False,knife,0.0,0.08,1,0,"prisma case, prisma 2 case",519,409
Ursus Knife | Ultraviolet,covert,True,False,knife,0.06,0.8,4,0,"prisma case, prisma 2 case",519,98
Ursus Knife | Urban Masked,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",519,143
Ursus Knife | ★ (Vanilla),covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",519,0
USP-S | Ancient Visions,restricted,False,True,pistol,0.0,0.45,3,0,the ancient collection,61,1031
USP-S | Black Lotus,mil-spec,True,False,pistol,0.0,0.9,4,0,operation riptide case,61,1102
USP-S | Blood Tiger,mil-spec,True,False,pistol,0.0,0.3,2,0,esports 2014 summer case,61,217
USP-S | Blueprint,mil-spec,True,False,pistol,0.0,0.86,4,0,operation hydra case,61,657
USP-S | Business Class,mil-spec,False,False,pistol,0.0,1.0,4,0,the baggage collection,61,364
USP-S | Caiman,classified,True,False,pistol,0.0,0.4,3,0,huntsman weapon case,61,339
USP-S | Check Engine,mil-spec,False,True,pistol,0.0,0.6,4,0,the 2018 inferno collection,61,796
USP-S | Cortex,classified,True,False,pistol,0.0,1.0,4,0,clutch case,61,705
USP-S | Cyrex,restricted,True,False,pistol,0.0,0.55,4,0,glove case,61,637
USP-S | Dark Water,restricted,True,False,pistol,0.1,0.26,2,1,csgo weapon case,61,60
USP-S | Desert Tactical,industrial grade,False,True,pistol,0.0,1.0,4,0,anubis collection package,61,1253
USP-S | Flashback,restricted,True,False,pistol,0.0,0.5,4,0,danger zone case,61,817
USP-S | Forest Leaves,industrial grade,False,True,pistol,0.06,0.8,4,0,the safehouse collection,61,25
USP-S | Guardian,restricted,True,False,pistol,0.0,0.38,2,0,operation phoenix weapon case,61,290
USP-S | Jawbreaker,classified,True,False,pistol,0.0,1.0,4,0,kilowatt case,61,1173
USP-S | Kill Confirmed,covert,True,False,pistol,0.0,1.0,4,0,shadow case,61,504
USP-S | Lead Conduit,mil-spec,True,False,pistol,0.0,1.0,4,0,operation wildfire case,61,540
USP-S | Monster Mashup,classified,True,False,pistol,0.0,0.7,4,0,operation broken fang case,61,991
USP-S | Neo-Noir,covert,True,False,pistol,0.0,0.7,4,0,spectrum case,61,653
USP-S | Night Ops,mil-spec,False,True,pistol,0.0,0.6,4,0,the lake collection,61,236
USP-S | Orange Anolis,restricted,False,True,pistol,0.0,0.37,2,0,the 2021 dust 2 collection,61,922
USP-S | Orion,classified,True,False,pistol,0.0,0.5,4,0,the huntsman collection,61,313
USP-S | Overgrowth,restricted,True,False,pistol,0.06,0.8,4,0,operation bravo case,61,183
USP-S | Para Green,industrial grade,False,False,pistol,0.0,0.8,4,0,the chop shop collection,61,454
USP-S | Pathfinder,industrial grade,False,False,pistol,0.0,0.35,2,0,the norse collection,61,443
USP-S | Printstream,covert,True,False,pistol,0.0,0.85,4,0,recoil case,61,1142
USP-S | Purple DDPAT,mil-spec,False,True,pistol,0.0,0.55,4,0,the 2021 mirage collection,61,818
USP-S | Road Rash,restricted,False,True,pistol,0.0,1.0,4,0,the overpass collection,61,318
USP-S | Royal Blue,industrial grade,False,True,pistol,0.06,0.8,4,0,the cobblestone collection,61,332
USP-S | Serum,classified,True,False,pistol,0.0,0.25,2,0,csgo weapon case 2,61,221
USP-S | Stainless,mil-spec,True,False,pistol,0.0,0.8,4,0,csgo weapon case 3,61,277
USP-S | Target Acquired,classified,False,False,pistol,0.0,0.5,4,0,the control collection,61,1027
USP-S | The Traitor,covert,True,False,pistol,0.0,1.0,4,0,snakebite case,61,1040
USP-S | Ticket to Hell,restricted,True,False,pistol,0.0,0.76,4,0,dreams and nightmares case,61,1136
USP-S | Torque,mil-spec,True,False,pistol,0.0,0.46,4,0,falchion case,61,489
USP-S | Whiteout,classified,False,False,pistol,0.06,0.8,4,0,the 2021 train collection,61,1065
XM1014 | Ancient Lore,restricted,False,True,shotgun,0.0,0.5,4,0,the ancient collection,25,1021
XM1014 | Banana Leaf,industrial grade,False,False,shotgun,0.0,0.6,4,0,the st marc collection,25,731
XM1014 | Black Tie,restricted,True,False,shotgun,0.0,0.75,4,0,chroma 3 case,25,557
XM1014 | Blaze Orange,mil-spec,False,False,shotgun,0.06,0.8,4,0,the militia collection,25,166
XM1014 | Blue Spruce,consumer grade,False,True,shotgun,0.06,0.8,4,0,the lake collection,25,96
XM1014 | Blue Steel,industrial grade,False,True,shotgun,0.0,1.0,4,0,the lake collection,25,42
XM1014 | Blue Tire,consumer grade,False,True,shotgun,0.0,0.55,4,0,the 2021 vertigo collection,25,1078
XM1014 | Bone Machine,mil-spec,False,True,shotgun,0.0,0.6,4,0,the cache collection,25,370
XM1014 | CaliCamo,industrial grade,False,True,shotgun,0.0,0.6,4,0,the italy collection,25,240
XM1014 | Charter,consumer grade,False,False,shotgun,0.0,0.65,4,0,the control collection,25,994
XM1014 | Elegant Vines,restricted,False,True,shotgun,0.0,0.37,2,0,the 2021 mirage collection,25,821
XM1014 | Entombed,classified,True,False,shotgun,0.0,0.5,4,0,fracture case,25,970
XM1014 | Fallout Warning,industrial grade,False,True,shotgun,0.06,0.8,4,0,the nuke collection,25,169
XM1014 | Frost Borre,mil-spec,False,False,shotgun,0.0,0.5,4,0,the norse collection,25,760
XM1014 | Grassland,consumer grade,False,False,shotgun,0.06,0.8,4,0,the militia collection,25,95
XM1014 | Heaven Guard,restricted,True,False,shotgun,0.03,0.5,4,0,huntsman weapon case,25,314
XM1014 | Hieroglyph,consumer grade,False,True,shotgun,0.0,1.0,4,0,anubis collection package,25,1142
XM1014 | Incinegator,classified,True,False,shotgun,0.14,0.65,4,1,prisma case,25,850
XM1014 | Irezumi,mil-spec,True,False,shotgun,0.0,0.8,4,0,kilowatt case,25,1174
XM1014 | Jungle,consumer grade,False,False,shotgun,0.06,0.8,4,0,the alpha collection,25,205
XM1014 | Oxide Blaze,mil-spec,True,False,shotgun,0.0,0.7,4,0,clutch case,25,706
XM1014 | Quicksilver,mil-spec,True,False,shotgun,0.0,0.5,4,0,chroma case,25,407
XM1014 | Red Leather,mil-spec,False,False,shotgun,0.0,0.56,4,0,the baggage collection,25,348
XM1014 | Red Python,mil-spec,True,False,shotgun,0.08,0.5,4,1,esports 2014 summer case,25,320
XM1014 | Scumbria,mil-spec,True,False,shotgun,0.0,1.0,4,0,shadow case,25,505
XM1014 | Seasons,restricted,True,False,shotgun,0.0,0.5,4,0,spectrum case,25,654
XM1014 | Slipstream,mil-spec,True,False,shotgun,0.0,0.5,4,0,gamma 2 case,25,616
XM1014 | Teclu Burner,restricted,True,False,shotgun,0.0,0.65,4,0,revolver case,25,521
XM1014 | Tranquility,classified,True,False,shotgun,0.0,0.5,4,0,operation vanguard weapon case,25,393
XM1014 | Urban Perforated,consumer grade,False,True,shotgun,0.06,0.8,4,0,the vertigo collection,25,135
XM1014 | VariCamo Blue,mil-spec,False,True,shotgun,0.0,0.5,4,0,the overpass collection,25,238
XM1014 | Watchdog,mil-spec,True,False,shotgun,0.0,1.0,4,0,operation riptide case,25,1103
XM1014 | XOXO,classified,True,False,shotgun,0.0,0.9,4,0,snakebite case,25,1046
XM1014 | Ziggy,restricted,True,False,shotgun,0.0,0.72,4,0,spectrum 2 case,25,689
XM1014 | Zombie Offensive,restricted,True,False,shotgun,0.0,0.5,4,0,dreams and nightmares case,25,1135
Zeus x27 | Olympus,classified,True,False,equipment,0.0,0.67,4,0,kilowatt case,31,1172
